"bird_name"	"Greater White-fronted Goose"	"Snow Goose"	"Ross's Goose"	"Cackling Goose"	"Canada Goose"	"Mute Swan"	"Trumpeter Swan"	"Tundra Swan"	"Wood Duck"	"Gadwall"	"American Wigeon"	"American Black Duck"	"Mallard"	"Blue-winged Teal"	"Northern Shoveler"	"Northern Pintail"	"Green-winged Teal"	"Green-winged Teal (American)"	"Canvasback"	"Redhead"	"Ring-necked Duck"	"Greater Scaup"	"Lesser Scaup"	"Harlequin Duck"	"Surf Scoter"	"White-winged Scoter"	"Black Scoter"	"Long-tailed Duck"	"Bufflehead"	"Common Goldeneye"	"Barrow's Goldeneye"	"Common/Barrow's Goldeneye"	"Hooded Merganser"	"Common Merganser"	"Red-breasted Merganser"	"Ruddy Duck"	"duck sp."	"Northern Bobwhite"	"Ring-necked Pheasant"	"Gray Partridge"	"Ruffed Grouse"	"Greater/Lesser Prairie-Chicken"	"Wild Turkey"	"Red-throated Loon"	"Common Loon"	"loon sp."	"Pied-billed Grebe"	"Horned Grebe"	"Red-necked Grebe"	"Western Grebe"	"Double-crested Cormorant"	"American Bittern"	"Great Blue Heron (Blue form)"	"Black-crowned Night-Heron"	"Northern Harrier"	"Sharp-shinned Hawk"	"Cooper's Hawk"	"Northern Goshawk"	"Northern Goshawk (American)"	"Accipiter sp."	"Bald Eagle"	"Red-shouldered Hawk"	"Broad-winged Hawk"	"Red-tailed Hawk"	"Rough-legged Hawk"	"Buteo sp."	"King Rail"	"Virginia Rail"	"Sora"	"American Coot"	"Sandhill Crane"	"Killdeer"	"Wilson's Snipe"	"Wilson's/Common Snipe"	"American Woodcock"	"Black-legged Kittiwake"	"Bonaparte's Gull"	"Ring-billed Gull"	"Herring Gull"	"Thayer's Gull"	"Iceland Gull"	"Lesser Black-backed Gull"	"Glaucous Gull"	"Great Black-backed Gull"	"gull sp."	"Rock Pigeon (Feral Pigeon)"	"Mourning Dove"	"Eastern Screech-Owl"	"screech-owl sp."	"Great Horned Owl"	"Snowy Owl"	"Barred Owl"	"Long-eared Owl"	"Short-eared Owl"	"Northern Saw-whet Owl"	"Belted Kingfisher"	"kingfisher sp."	"Red-headed Woodpecker"	"Red-bellied Woodpecker"	"Yellow-bellied Sapsucker"	"Downy Woodpecker"	"Hairy Woodpecker"	"Northern Flicker"	"Northern Flicker (Yellow-shafted)"	"Pileated Woodpecker"	"American Kestrel"	"Merlin"	"Peregrine Falcon"	"Eastern Phoebe"	"Northern Shrike"	"White-eyed Vireo"	"Blue Jay"	"American Crow"	"crow sp."	"Horned Lark"	"Horned Lark (Eastern dark Group)"	"Barn Swallow"	"Black-capped Chickadee"	"Boreal Chickadee"	"chickadee sp."	"Tufted Titmouse"	"Red-breasted Nuthatch"	"White-breasted Nuthatch"	"Brown Creeper"	"Winter Wren"	"Pacific/Winter Wren"	"Sedge Wren"	"Marsh Wren"	"Carolina Wren"	"Bewick's Wren"	"Golden-crowned Kinglet"	"Ruby-crowned Kinglet"	"Eastern Bluebird"	"bluebird sp."	"Townsend's Solitaire"	"Hermit Thrush"	"Wood Thrush"	"American Robin"	"Varied Thrush"	"Gray Catbird"	"Brown Thrasher"	"Sage Thrasher"	"Northern Mockingbird"	"European Starling"	"American Pipit"	"Bohemian Waxwing"	"Cedar Waxwing"	"Lapland Longspur"	"longspur sp."	"Snow Bunting"	"Ovenbird"	"Northern Waterthrush"	"Orange-crowned Warbler"	"Common Yellowthroat"	"yellowthroat sp."	"Pine Warbler"	"Yellow-rumped Warbler"	"Yellow-rumped Warbler (Myrtle)"	"American Tree Sparrow"	"Chipping Sparrow"	"Field Sparrow"	"Black-throated Sparrow"	"Fox Sparrow"	"Dark-eyed Junco"	"Dark-eyed Junco (Slate-colored/Cassiar)"	"Dark-eyed Junco (Slate-colored)"	"Dark-eyed Junco (Oregon)"	"White-crowned Sparrow"	"Harris's Sparrow"	"White-throated Sparrow"	"Vesper Sparrow"	"Savannah Sparrow"	"Song Sparrow"	"Lincoln's Sparrow"	"Swamp Sparrow"	"Spotted Towhee"	"Eastern Towhee"	"Spotted/Eastern Towhee (Rufous-sided Towhee)"	"sparrow sp."	"Northern Cardinal"	"Rose-breasted Grosbeak"	"Red-winged Blackbird"	"Western Meadowlark"	"Eastern Meadowlark"	"Western/Eastern Meadowlark"	"Rusty Blackbird"	"Brewer's Blackbird"	"Common Grackle"	"Common Grackle (Purple)"	"Brown-headed Cowbird"	"Baltimore Oriole"	"blackbird sp."	"Pine Grosbeak"	"House Finch"	"Purple Finch"	"Red Crossbill"	"White-winged Crossbill"	"Common Redpoll"	"Hoary Redpoll"	"redpoll sp."	"Pine Siskin"	"American Goldfinch"	"Spinus sp. (goldfinch sp.)"	"Evening Grosbeak"	"finch sp."	"House Sparrow"	"bird sp."
"Eastern Towhee"	0.89581	0.91433	0.90152	0.82125	-0.26417	0.8793	0.88138	0.07548	0.78441	-0.10421	0.70833	-0.08858	-0.5329	0.89849	0.10457	0.77251	0.78805	0.91373	-0.02899	0.69071	0.63275	0.83749	0.02303	0.90719	0.90148	0.85023	0.89055	0.8397	0.22345	-0.33569	0.90873	0.9033	0.54439	-0.31304	0.71863	0.7047	0.60427	0.81221	-0.02924	0.88011	0.80815	0.90877	0.64565	0.90322	0.82726	0.902	0.76164	0.87386	0.90568	0.91819	0.90723	0.90873	0.86121	0.89759	0.72009	0.73996	0.73816	0.85331	0.90297	0.89034	0.79087	0.84742	0.90872	0.27214	0.63369	0.90854	0.90867	0.86484	0.90305	-0.32068	0.77171	0.89601	0.85999	0.71646	0.90312	0.89212	0.90875	-0.21031	-0.3173	0.87523	0.90838	0.87884	0.87145	0.91127	0.76829	-0.20528	-0.37808	0.77678	0.76474	0.55759	0.86727	0.64263	0.67728	0.82785	0.84504	0.65259	0.87962	0.69464	0.26452	0.76459	-0.24536	0.14462	0.82817	0.82372	0.85315	0.66279	0.92271	0.8987	0.92626	0.68473	0.90723	-0.40428	-0.32352	0.65917	0.50206	0.87887	0.90718	-0.4194	0.89756	0.46071	0.54324	0.49942	-0.31322	0.31619	0.89323	0.81297	0.91267	0.90565	0.85508	0.90866	0.2852	0.84503	0.85712	0.90805	0.9167	0.76557	0.91819	0.01364	0.90552	0.86438	0.78485	0.90872	0.89452	-0.57714	0.90158	0.88624	0.04818	0.14078	0.91819	0.51372	0.91264	0.91819	0.90875	0.88879	0.90836	0.90873	0.8945	0.91947	-0.51249	0.8961	0.90427	0.90866	0.81327	-0.05461	0.90789	-0.37274	0.78228	0.84636	0.92225	0.57701	0.8804	0.88616	0.44637	0.90979	0.61459	0.89207	1.0	0.86346	0.38053	-0.37559	0.90869	-0.28643	0.89174	0.86023	0.82933	0.40714	0.88898	0.42321	0.85434	0.41671	0.89769	0.82049	0.84392	0.06705	0.26578	0.81583	0.81623	0.34549	0.91262	0.8875	0.11277	-0.33569	0.78151	0.78103	0.90877	-0.5357	0.89823
"Spotted/Eastern Towhee (Rufous-sided Towhee)"	0.93548	0.89886	0.94058	0.81361	-0.44433	0.82509	0.87706	-0.05041	0.78191	-0.12294	0.68099	-0.19247	-0.58921	0.93928	0.0135	0.79992	0.84328	0.92447	-0.04037	0.70134	0.58478	0.88412	0.01002	0.95465	0.9404	0.87775	0.93081	0.87002	0.12038	-0.3488	0.95537	0.95058	0.53833	-0.28375	0.73966	0.66586	0.53623	0.85859	-0.02243	0.92012	0.89997	0.95541	0.54029	0.95051	0.8277	0.94934	0.78158	0.89162	0.93579	0.95538	0.94568	0.95537	0.78698	0.94555	0.72009	0.64929	0.60025	0.85373	0.95027	0.93978	0.72137	0.86552	0.96439	0.18327	0.61606	0.95519	0.96439	0.89202	0.95035	-0.33254	0.70942	0.95413	0.89472	0.79726	0.95956	0.95903	0.95539	-0.27928	-0.36829	0.92587	0.92077	0.88478	0.89848	0.94077	0.82945	-0.22322	-0.447	0.63057	0.89692	0.54098	0.88418	0.62309	0.75903	0.86973	0.83509	0.63115	0.92963	0.72427	0.15595	0.74023	-0.3583	0.07711	0.81616	0.85715	0.87184	0.60973	0.8687	0.92084	0.94562	0.66312	0.95481	-0.43066	-0.47085	0.71356	0.46571	0.91677	0.94562	-0.56821	0.94551	0.50558	0.5622	0.43953	-0.40377	0.25244	0.88852	0.84738	0.95047	0.93569	0.79205	0.9553	0.25104	0.91164	0.83459	0.95472	0.94565	0.79583	0.95538	-0.09011	0.93567	0.90914	0.84242	0.96444	0.93517	-0.64478	0.94062	0.93553	0.01687	0.10471	0.95537	0.58035	0.95045	0.95537	0.95539	0.94872	0.95501	0.95537	0.93497	0.94014	-0.50451	0.93572	0.89901	0.9553	0.78515	-0.1558	0.95456	-0.3751	0.8666	0.80498	0.95051	0.54247	0.93961	0.93546	0.40665	0.93075	0.59303	0.94069	0.86346	1.0	0.4165	-0.51181	0.95533	-0.2269	0.91835	0.91093	0.8972	0.44971	0.93862	0.52828	0.89261	0.47901	0.9639	0.86674	0.87847	-0.16916	0.27754	0.86584	0.85376	0.33798	0.9498	0.93626	0.07288	-0.44316	0.83713	0.85123	0.95541	-0.56544	0.91415
"sparrow sp."	0.43017	0.39853	0.43364	0.35502	-0.26519	0.35515	0.39025	-0.08953	0.27086	-0.19392	0.19015	0.06198	0.00817	0.41992	-0.12982	0.28834	0.34889	0.42276	-0.06782	0.38958	0.20609	0.38881	0.02325	0.43704	0.43353	0.38939	0.42695	0.38222	0.42498	0.14587	0.44369	0.46739	0.13408	-0.26232	0.44293	0.2189	0.23767	0.45858	0.56443	0.41375	0.49399	0.4489	0.19827	0.44038	0.3341	0.46951	0.43507	0.37222	0.43035	0.44369	0.43709	0.44369	0.31767	0.43701	0.41202	0.19577	0.33663	0.3449	0.44025	0.42683	0.25713	0.41758	0.44368	0.10338	0.3004	0.44359	0.44366	0.37991	0.44029	-0.24909	0.30013	0.43554	0.40223	0.41056	0.44033	0.43372	0.4437	-0.16933	-0.22775	0.42357	0.42008	0.39531	0.38433	0.43374	0.35026	-0.26458	-0.3537	0.23174	0.47249	0.11642	0.38813	0.37135	0.27799	0.35484	0.35358	0.15318	0.54015	0.30995	0.05213	0.24026	-0.14632	0.15598	0.34762	0.31565	0.37262	0.12007	0.38419	0.42012	0.43705	0.30022	0.43707	0.22877	-0.31607	0.84304	0.20618	0.49189	0.43706	-0.41073	0.44223	0.95696	0.12472	0.24902	-0.02604	-0.02583	0.39806	0.33231	0.44036	0.43029	0.30715	0.44365	0.44865	0.48464	0.36125	0.45461	0.43707	0.28468	0.44369	-0.16856	0.43028	0.3989	0.34066	0.44368	0.44576	-0.21977	0.43366	0.4302	-0.17066	0.08026	0.44369	0.20725	0.44035	0.44369	0.4437	0.42002	0.46608	0.44369	0.42349	0.42694	-0.12326	0.43031	0.39859	0.44365	0.30212	-0.13114	0.44322	-0.31362	0.35466	0.33209	0.44038	0.06385	0.4267	0.43016	0.17404	0.42692	0.29404	0.43369	0.38053	0.4165	1.0	-0.29437	0.44367	0.00692	0.41929	0.54921	0.37806	0.66313	0.51877	0.06714	0.40733	0.06003	0.43706	0.75272	0.404	-0.15298	0.00453	0.37596	0.36478	0.06953	0.43997	0.45688	-0.10533	-0.36576	0.59821	0.35193	0.46537	-0.09815	0.42221
"Northern Cardinal"	-0.48356	-0.41139	-0.50589	-0.2767	0.66956	-0.24998	-0.37053	0.46433	-0.1242	0.61555	0.06359	0.22738	0.70466	-0.48999	0.60207	-0.22705	-0.28648	-0.47981	0.15867	-0.04852	0.11889	-0.42518	0.17979	-0.52414	-0.51465	-0.40827	-0.47819	-0.32251	0.42213	0.53349	-0.53093	-0.54676	0.30084	0.61838	-0.08092	0.09668	-0.29675	-0.53685	0.299	-0.48851	-0.45242	-0.55439	0.09553	-0.52667	-0.22209	-0.54608	-0.21415	-0.36788	-0.49128	-0.53736	-0.51509	-0.54118	-0.15019	-0.52382	-0.14028	0.0949	0.13595	-0.31777	-0.54181	-0.50616	-0.02324	-0.43296	-0.54287	0.67442	0.19989	-0.54569	-0.54283	-0.38113	-0.53053	0.54931	-0.21327	-0.52248	-0.38594	-0.23885	-0.53161	-0.52234	-0.53635	0.5576	0.67004	-0.46435	-0.4648	-0.38108	-0.3871	-0.51219	-0.4097	0.63188	0.86131	0.04305	-0.42992	0.32989	-0.44073	0.07694	-0.2358	-0.37366	-0.28915	0.22144	-0.55806	-0.19913	0.70768	-0.02161	0.93608	0.69648	-0.23261	-0.30436	-0.33913	0.23489	-0.35803	-0.4725	-0.52221	0.13089	-0.52507	0.6452	0.62811	-0.50783	0.30299	-0.52525	-0.52244	0.95619	-0.54198	-0.37979	0.27377	0.40024	0.86317	0.55709	-0.39578	-0.27744	-0.53267	-0.50658	-0.13708	-0.54084	0.39416	-0.40842	-0.26132	-0.54639	-0.51045	-0.10961	-0.53725	0.76833	-0.50101	-0.41981	-0.33904	-0.54531	-0.49958	0.79931	-0.49736	-0.53192	0.69508	0.10647	-0.53827	-0.02142	-0.52956	-0.5386	-0.53758	-0.50322	-0.54418	-0.53565	-0.47528	-0.50806	0.59294	-0.49217	-0.4302	-0.54084	-0.14093	0.54376	-0.54167	0.53756	-0.39074	-0.23412	-0.52523	0.35999	-0.51463	-0.49	0.46106	-0.48103	0.23096	-0.50769	-0.37559	-0.51181	-0.29437	1.0	-0.5424	0.28183	-0.50786	-0.48674	-0.444	-0.05267	-0.50983	0.23667	-0.49796	0.18889	-0.53192	-0.50823	-0.49948	0.65374	0.38299	-0.36366	-0.39228	0.09615	-0.53342	-0.55221	0.48101	0.92392	-0.56775	-0.4019	-0.5444	0.6107	-0.5081
"Rose-breasted Grosbeak"	0.97331	0.93179	0.97792	0.85844	-0.42941	0.8736	0.92068	-0.03399	0.76375	-0.19249	0.66024	-0.19156	-0.65855	0.95981	-0.01026	0.80368	0.84292	0.96332	-0.03612	0.68791	0.60665	0.91812	0.00365	0.98243	0.97774	0.91267	0.96911	0.8782	0.1161	-0.3831	0.99127	0.98695	0.51675	-0.38594	0.73591	0.65136	0.56348	0.90407	-0.03549	0.95068	0.88709	0.9913	0.59347	0.98688	0.84842	0.98575	0.80576	0.90729	0.9736	0.99127	0.98252	0.99127	0.82156	0.98239	0.73042	0.68799	0.66514	0.86312	0.98665	0.96891	0.74019	0.91134	0.99126	0.15452	0.59153	0.99109	0.99121	0.90765	0.98672	-0.39042	0.7544	0.97346	0.93664	0.75641	0.98679	0.97806	0.99128	-0.29203	-0.43541	0.96467	0.96007	0.92777	0.91359	0.97809	0.82145	-0.34354	-0.52068	0.69243	0.86088	0.50575	0.9279	0.61372	0.76516	0.87827	0.87434	0.60567	0.96797	0.70739	0.13512	0.73603	-0.40271	0.04342	0.85607	0.82475	0.8984	0.59876	0.91336	0.96014	0.98246	0.66347	0.98249	-0.46656	-0.48701	0.75479	0.45973	0.95375	0.98247	-0.59355	0.98236	0.53946	0.53988	0.41917	-0.43715	0.22015	0.93101	0.85748	0.99565	0.98243	0.81629	0.9912	0.23742	0.91665	0.8824	0.99063	0.9825	0.78898	0.99127	-0.10865	0.97349	0.93241	0.85301	0.99126	0.9646	-0.68511	0.97795	0.97335	-0.05041	0.1242	0.99127	0.5696	0.98682	0.99127	0.99128	0.95997	0.99092	0.99127	0.96455	0.96911	-0.55099	0.97354	0.93189	0.9912	0.80984	-0.12493	0.99049	-0.46051	0.88446	0.85703	0.98688	0.51204	0.96871	0.97328	0.37043	0.96906	0.58022	0.97801	0.90869	0.95533	0.44367	-0.5424	1.0	-0.24503	0.96797	0.9517	0.90271	0.44035	0.9677	0.43515	0.95545	0.40856	0.98248	0.9022	0.93391	-0.12904	0.2271	0.87438	0.90135	0.32868	0.98619	0.97368	0.03377	-0.47839	0.87946	0.86759	0.9913	-0.59515	0.94996
"Red-winged Blackbird"	-0.28802	-0.29601	-0.28359	-0.28897	0.02614	-0.25784	-0.26691	-0.07392	-0.17988	0.11129	-0.16156	0.17837	0.35198	-0.2858	0.00718	-0.19788	-0.24937	-0.28806	0.15487	-0.10755	-0.12015	-0.17565	0.1106	-0.28111	-0.28001	-0.28903	-0.2845	-0.28211	0.09301	0.28036	-0.28389	-0.28653	-0.03798	0.23846	-0.10116	-0.13252	-0.18791	-0.20166	0.2912	-0.28047	-0.20067	-0.28416	-0.24291	-0.28515	-0.23865	-0.28778	-0.16623	-0.2264	-0.28635	-0.28278	-0.2819	-0.28168	-0.24748	-0.27858	-0.08069	-0.01986	-0.01815	-0.21314	-0.27234	-0.23842	-0.20367	-0.07813	-0.28353	0.21866	0.07585	-0.27887	-0.28353	-0.28544	-0.28453	0.13525	-0.27147	-0.2774	-0.29385	-0.01777	-0.26448	-0.26762	-0.28373	0.12812	0.23345	-0.28613	-0.29204	-0.29544	-0.26054	-0.28744	-0.21808	0.20983	0.26871	-0.22112	-0.04433	0.04981	-0.17156	-0.04661	-0.0255	-0.16693	-0.22544	0.03191	-0.26929	-0.06258	0.12607	-0.15871	0.27853	0.22399	-0.28798	-0.10435	-0.21815	0.04365	-0.29849	-0.25027	-0.28634	0.0014	-0.26993	0.41216	0.2605	-0.18487	0.06561	-0.28527	-0.26741	0.28857	-0.28011	-0.07146	0.06237	0.11198	0.31747	0.15698	-0.29713	-0.11007	-0.24509	-0.22791	-0.22544	-0.28179	0.3154	-0.19353	-0.26871	-0.28537	-0.28597	-0.19446	-0.28316	0.13781	-0.28031	-0.25138	-0.20719	-0.2686	-0.27006	0.44712	-0.2861	-0.29055	0.14395	0.03028	-0.28409	-0.1545	-0.28173	-0.28346	-0.28416	-0.24501	-0.28534	-0.28415	-0.28481	-0.2873	0.43109	-0.28579	-0.23327	-0.28179	-0.13769	-0.08049	-0.28298	0.37217	-0.06724	-0.21334	-0.2843	-0.01747	-0.18096	-0.28802	0.15756	-0.28819	0.08513	-0.25323	-0.28643	-0.2269	0.00692	0.28183	-0.24503	1.0	-0.17947	-0.09334	-0.20202	0.17109	-0.24114	0.01583	-0.11076	0.16241	-0.26808	-0.18085	-0.14984	-0.04136	0.31167	-0.19881	-0.13416	0.03647	-0.27363	-0.29158	0.06894	0.2397	-0.27442	-0.12966	-0.28529	0.34322	-0.25266
"Western Meadowlark"	0.93791	0.90212	0.94291	0.82794	-0.4289	0.82974	0.89024	-0.04479	0.73208	-0.20075	0.63992	-0.0864	-0.61113	0.92322	-0.00431	0.80562	0.80606	0.93695	-0.03624	0.66846	0.56841	0.89739	0.00991	0.94781	0.94272	0.89186	0.93333	0.84428	0.09288	-0.36502	0.9574	0.9527	0.47362	-0.37022	0.70436	0.61498	0.63217	0.8903	0.01147	0.92855	0.84389	0.95743	0.56678	0.95263	0.81203	0.95147	0.78947	0.86707	0.93821	0.9574	0.9479	0.95739	0.78218	0.94777	0.71092	0.68951	0.68527	0.8286	0.95239	0.93312	0.70838	0.89188	0.95738	0.17822	0.5959	0.95722	0.95734	0.86635	0.96209	-0.38946	0.72786	0.93806	0.90738	0.75275	0.95254	0.94305	0.9663	-0.30147	-0.39783	0.9285	0.93278	0.89787	0.88247	0.95207	0.79555	-0.3699	-0.49826	0.64927	0.86315	0.50728	0.91946	0.61476	0.7503	0.8592	0.8708	0.60546	0.93217	0.73419	0.1556	0.71411	-0.36613	0.0657	0.8211	0.83585	0.86611	0.61745	0.87254	0.92357	0.94784	0.68208	0.94786	-0.40603	-0.42122	0.71747	0.47975	0.93207	0.95685	-0.56081	0.94773	0.50913	0.55063	0.44959	-0.40324	0.25471	0.90158	0.8241	0.96325	0.95801	0.77661	0.95732	0.27053	0.87624	0.84925	0.95674	0.94787	0.74635	0.9574	-0.08629	0.94784	0.90278	0.82892	0.95738	0.92842	-0.65569	0.94294	0.94696	-0.04171	0.11229	0.95739	0.57139	0.95257	0.95739	0.95741	0.92339	0.95704	0.95739	0.92837	0.94237	-0.51912	0.93814	0.91295	0.95732	0.78045	-0.13538	0.95659	-0.41086	0.87399	0.83414	0.95263	0.48936	0.93291	0.95668	0.39092	0.93328	0.58015	0.95203	0.89174	0.91835	0.41929	-0.50786	0.96797	-0.17947	1.0	0.93805	0.87128	0.42601	0.93188	0.42246	0.92525	0.41321	0.94785	0.87745	0.92034	-0.14139	0.28574	0.84747	0.88719	0.32401	0.95192	0.93861	0.03192	-0.44624	0.84071	0.85701	0.95743	-0.5454	0.91632
"Eastern Meadowlark"	0.92164	0.87514	0.92678	0.79967	-0.44589	0.82055	0.87251	-0.06848	0.73055	-0.21352	0.61714	-0.11104	-0.5419	0.90654	-0.04424	0.75246	0.775	0.92009	-0.04874	0.65645	0.55117	0.88171	0.00228	0.93182	0.9266	0.87358	0.91693	0.81464	0.17354	-0.29155	0.94167	0.93685	0.4841	-0.36465	0.7236	0.60159	0.52741	0.85615	0.13335	0.89674	0.84422	0.94171	0.5367	0.93678	0.80217	0.93561	0.79208	0.85907	0.92195	0.94168	0.93191	0.94167	0.77179	0.93178	0.69572	0.67738	0.65376	0.81862	0.93654	0.91672	0.68273	0.88666	0.94166	0.19888	0.60302	0.94149	0.94162	0.84797	0.94593	-0.37616	0.69633	0.9218	0.88057	0.76407	0.9458	0.92693	0.94169	-0.28591	-0.3803	0.91196	0.90681	0.87054	0.85457	0.92696	0.77092	-0.36894	-0.49	0.63027	0.87367	0.48842	0.8827	0.61021	0.76869	0.83688	0.84446	0.57634	0.9336	0.68169	0.15595	0.70161	-0.3413	0.10383	0.7908	0.81376	0.84954	0.57153	0.85433	0.91614	0.93185	0.64802	0.93188	-0.30472	-0.37809	0.77809	0.50387	0.90322	0.93185	-0.56458	0.93174	0.61277	0.53799	0.45783	-0.33118	0.24878	0.87432	0.80179	0.94685	0.9321	0.77812	0.9416	0.34455	0.89647	0.83	0.94102	0.93188	0.72375	0.94168	-0.09278	0.93127	0.87577	0.8182	0.94166	0.91188	-0.58417	0.92681	0.92169	-0.01082	0.1788	0.94167	0.57495	0.93672	0.94167	0.94169	0.90671	0.94132	0.94167	0.91183	0.91692	-0.45742	0.92188	0.88486	0.9416	0.77189	-0.15941	0.95103	-0.38933	0.88832	0.80124	0.93678	0.50176	0.92575	0.93106	0.41439	0.91687	0.58027	0.93601	0.86023	0.91093	0.54921	-0.48674	0.9517	-0.09334	0.93805	1.0	0.84348	0.54299	0.93332	0.41557	0.91976	0.38473	0.93186	0.92218	0.90314	-0.15771	0.31473	0.83878	0.86848	0.33854	0.94691	0.92247	0.0828	-0.45416	0.84819	0.85617	0.94171	-0.49055	0.9336
"Western/Eastern Meadowlark"	0.88998	0.85832	0.88611	0.74962	-0.42814	0.79898	0.82532	-0.03783	0.76927	-0.10654	0.68671	-0.16565	-0.55302	0.87326	0.03478	0.79002	0.78318	0.86803	0.07132	0.66899	0.60398	0.83672	0.02735	0.89174	0.89544	0.82571	0.87506	0.84573	0.12708	-0.33581	0.90276	0.89736	0.52671	-0.33171	0.6811	0.63034	0.49715	0.81527	-0.01286	0.87336	0.84887	0.9028	0.51062	0.89728	0.79928	0.89607	0.76423	0.84805	0.88068	0.91215	0.90127	0.91219	0.74309	0.91164	0.72681	0.68824	0.64525	0.82731	0.90741	0.8941	0.69679	0.883	0.9124	0.23036	0.63109	0.91303	0.9124	0.83921	0.90667	-0.31981	0.6652	0.89036	0.84416	0.77972	0.89718	0.89605	0.90277	-0.28007	-0.38769	0.87913	0.86372	0.82295	0.82541	0.88629	0.79859	-0.18122	-0.38283	0.66081	0.83526	0.57154	0.874	0.60602	0.78235	0.86728	0.82188	0.66102	0.87385	0.71071	0.19548	0.72808	-0.30341	0.1338	0.77885	0.81849	0.81666	0.65975	0.82503	0.87354	0.89177	0.69065	0.8918	-0.38811	-0.41955	0.65488	0.49412	0.86287	0.90121	-0.4878	0.91484	0.45772	0.57111	0.45889	-0.34021	0.29816	0.83739	0.81444	0.89724	0.89014	0.75262	0.91533	0.29983	0.8447	0.79826	0.90207	0.89181	0.78152	0.90276	-0.04153	0.89976	0.87333	0.83321	0.90274	0.88882	-0.56688	0.90509	0.90919	0.01051	0.16278	0.90276	0.55972	0.89722	0.90276	0.90277	0.89294	0.90238	0.91211	0.88869	0.90387	-0.44239	0.89022	0.8383	0.91533	0.7522	-0.12366	0.90192	-0.34266	0.85321	0.789	0.89728	0.56318	0.89828	0.88991	0.45044	0.88465	0.63054	0.88621	0.82933	0.8972	0.37806	-0.444	0.90271	-0.20202	0.87128	0.84348	1.0	0.4409	0.90271	0.53062	0.87261	0.4648	0.90153	0.82394	0.85503	-0.12833	0.26585	0.81884	0.83134	0.32614	0.89654	0.88167	0.10052	-0.41472	0.7764	0.83047	0.9028	-0.52071	0.86184
"Rusty Blackbird"	0.42178	0.38605	0.41083	0.34729	-0.23862	0.3527	0.37236	-0.0585	0.44133	0.00799	0.42885	0.07296	0.14322	0.44362	0.00931	0.44712	0.34639	0.46262	0.01655	0.44084	0.35793	0.43604	0.1101	0.444	0.4284	0.39736	0.42347	0.38351	0.4048	0.16944	0.431	0.44175	0.30684	-0.08442	0.47672	0.3795	0.20016	0.37687	0.52709	0.44975	0.48875	0.43104	0.17808	0.42437	0.36599	0.43329	0.429	0.39475	0.43242	0.43954	0.43496	0.44045	0.35124	0.42714	0.55667	0.35116	0.45099	0.42343	0.43319	0.44506	0.31784	0.42879	0.43965	0.38153	0.55062	0.43083	0.43965	0.36871	0.44218	-0.12838	0.30906	0.41284	0.38549	0.58626	0.44332	0.43897	0.43101	-0.12311	-0.10587	0.41874	0.41892	0.36981	0.42489	0.41965	0.38367	-0.07073	-0.09579	0.29208	0.5581	0.41271	0.44559	0.36237	0.45679	0.41789	0.37434	0.41483	0.48829	0.4417	0.26331	0.43384	0.07224	0.36247	0.33181	0.41624	0.38722	0.41386	0.37604	0.43793	0.42624	0.51624	0.43507	0.28121	-0.08674	0.55779	0.47403	0.42927	0.42809	-0.18068	0.41757	0.61214	0.40816	0.44568	0.13208	0.27291	0.39593	0.38271	0.43376	0.43282	0.32123	0.43093	0.59125	0.4907	0.34478	0.43039	0.42622	0.34664	0.431	0.0249	0.44106	0.39823	0.47036	0.4397	0.44775	0.03921	0.4195	0.42214	0.10664	0.30172	0.43979	0.40629	0.44213	0.431	0.43986	0.43969	0.43985	0.431	0.41778	0.42396	0.1552	0.42238	0.43518	0.43093	0.37392	-0.15058	0.43988	0.0464	0.49637	0.35628	0.43291	0.40892	0.45552	0.42189	0.48354	0.42373	0.47614	0.42841	0.40714	0.44971	0.66313	-0.05267	0.44035	0.17109	0.42601	0.54299	0.4409	1.0	0.49998	0.41306	0.43676	0.38824	0.43521	0.62474	0.45384	-0.13942	0.32706	0.40891	0.41422	0.46356	0.44213	0.40712	0.15749	-0.07828	0.4342	0.46417	0.43984	0.0626	0.42975
